"DateTime","Volume","Dominance"
"2014-09-21 00:00:00",28464200,75.39366585350994
"2014-09-22 00:00:00",22593400,81.09212028110576
"2014-09-23 00:00:00",28685800,69.0033580617537
"2014-09-24 00:00:00",46030200,85.64969186340767
"2014-09-25 00:00:00",28122500,77.8225460542883
"2014-09-26 00:00:00",20781800,67.10386960115726
"2014-09-27 00:00:00",15724500,70.87098591549295
"2014-09-28 00:00:00",19292600,75.92821441221615
"2014-09-29 00:00:00",31202600,85.99500609080536
"2014-09-30 00:00:00",28675900,85.73739318666993
"2014-10-02 00:00:00",22606200,100
"2014-10-03 00:00:00",22168500,71.40671403815058
"2014-10-04 00:00:00",33121600,60.86873424141961
"2014-10-05 00:00:00",51299200,67.03613343142803
"2014-10-06 00:00:00",103528000,93.77366352058839
"2014-10-07 00:00:00",65891100,100
"2014-10-08 00:00:00",39933400,66.49150236688263
"2014-10-09 00:00:00",61588600,69.8793677015871
"2014-10-10 00:00:00",81910200,100
"2014-10-11 00:00:00",42130300,100
"2014-10-12 00:00:00",10129000,60.83775797035293
"2014-10-13 00:00:00",20884100,60.65246686260615
"2014-10-14 00:00:00",46026500,77.39266269164673
"2014-10-15 00:00:00",29170800,78.90290907615531
"2014-10-16 00:00:00",22717700,80.493569074868
"2014-10-17 00:00:00",27166400,99.58065745872555
"2014-10-18 00:00:00",12212000,72.96060414152397
"2014-10-19 00:00:00",10739300,100
"2014-10-20 00:00:00",10756000,51.420813095192564
"2014-10-21 00:00:00",12364500,65.50346734759829
"2014-10-22 00:00:00",13673100,76.44667837055094
"2014-10-23 00:00:00",17585100,60.770084078916
"2014-10-24 00:00:00",26078800,100
"2014-10-25 00:00:00",11412600,50.5498983474259
"2014-10-26 00:00:00",18694600,100
"2014-10-27 00:00:00",11246700,70.61050490337648
"2014-10-28 00:00:00",11300400,84.55598455598455
"2014-10-29 00:00:00",9242650,44.56307917803728
"2014-10-30 00:00:00",18100400,79.91029054033173
"2014-10-31 00:00:00",30504900,96.18900468254844
"2014-11-01 00:00:00",13051700,68.6393302094673
"2014-11-02 00:00:00",14924400,100
"2014-11-03 00:00:00",11521900,73.82851797030686
"2014-11-04 00:00:00",11751100,59.979685378576754
"2014-11-05 00:00:00",19286300,78.54550934052284
"2014-11-06 00:00:00",14306600,67.62591288317459
"2014-11-07 00:00:00",21476500,85.40959940823932
"2014-11-08 00:00:00",12863700,100
"2014-11-09 00:00:00",8986690,37.73621113187344
"2014-11-10 00:00:00",27680000,75.99677123544173
"2014-11-11 00:00:00",28463300,100
"2014-11-12 00:00:00",24770100,53.59521388233767
"2014-11-13 00:00:00",56181200,88.13525287751219
"2014-11-14 00:00:00",50115300,97.47327596937822
"2014-11-15 00:00:00",21078200,98.78430563887223
"2014-11-16 00:00:00",16106500,94.44301110576868
"2014-11-17 00:00:00",16070300,36.83010340654908
"2014-11-18 00:00:00",38354100,93.15872695873522
"2014-11-19 00:00:00",29857500,100
"2014-11-20 00:00:00",19831600,65.040405100488
"2014-11-21 00:00:00",32556100,90.28989968744193
"2014-11-22 00:00:00",19217500,86.57818504552478
"2014-11-23 00:00:00",13627800,82.81658300618642
"2014-11-24 00:00:00",20411700,54.58272163525948
"2014-11-25 00:00:00",37715600,95.18156512697824
"2014-11-26 00:00:00",23969000,93.66256623474061
"2014-11-27 00:00:00",13810000,69.43676276862122
"2014-11-28 00:00:00",8975370,34.83970514597138
"2014-11-29 00:00:00",23364500,91.66898802961406
"2014-11-30 00:00:00",15209100,100
"2014-12-01 00:00:00",10378200,58.19758084866565
"2014-12-02 00:00:00",9498540,55.11320251122741
"2014-12-03 00:00:00",14703500,79.53856972844314
"2014-12-04 00:00:00",10953200,53.55878498640641
"2014-12-05 00:00:00",16648800,89.77417337100705
"2014-12-06 00:00:00",13845300,89.90629687591317
"2014-12-07 00:00:00",5203160,52.30789027644016
"2014-12-08 00:00:00",11303400,51.780151720599555
"2014-12-09 00:00:00",26598300,64.00206937208995
"2014-12-10 00:00:00",22528900,100
"2014-12-11 00:00:00",30111200,85.49047888091717
"2014-12-14 00:00:00",11520000,100
"2014-12-15 00:00:00",12529200,51.69707622607878
"2014-12-16 00:00:00",17056100,40.055000152647736
"2014-12-17 00:00:00",33660700,66.4077620102628
"2014-12-18 00:00:00",35926800,68.68804285689704
"2014-12-19 00:00:00",38813200,97.7903865437816
"2014-12-20 00:00:00",24132400,75.60820485185336
"2014-12-21 00:00:00",20527400,90.1712724413461
"2014-12-22 00:00:00",15135800,48.822011483130126
"2014-12-23 00:00:00",22555300,95.34020635987439
"2014-12-24 00:00:00",16507000,78.54641314071452
"2014-12-25 00:00:00",15342100,82.92085763237687
"2014-12-26 00:00:00",8810470,47.19658659924147
"2014-12-27 00:00:00",17020700,74.78667779779428
"2014-12-28 00:00:00",15154700,83.74566895629445
"2014-12-29 00:00:00",11498400,67.35436253404798
"2014-12-30 00:00:00",11845700,65.02267013580125
"2014-12-31 00:00:00",12641000,72.10655410415835
"2015-01-01 00:00:00",14735500,99.04687006378846
"2015-01-02 00:00:00",7357240,63.427216690374586
"2015-01-03 00:00:00",7527960,23.891459582976292
"2015-01-04 00:00:00",40380500,53.88161669535514
"2015-01-05 00:00:00",50461000,87.82057529516595
"2015-01-06 00:00:00",42998700,100
"2015-01-07 00:00:00",23432800,72.95210580060272
"2015-01-08 00:00:00",23937900,72.64982685730067
"2015-01-09 00:00:00",20820300,89.13448324578415
"2015-01-10 00:00:00",20143400,71.8862860976689
"2015-01-11 00:00:00",12829400,63.1862530227885
"2015-01-12 00:00:00",19795400,78.60152077666818
"2015-01-13 00:00:00",41429300,59.28482094050239
"2015-01-14 00:00:00",93162800,86.56482875248555
"2015-01-15 00:00:00",91475500,90.8432311114642
"2015-01-16 00:00:00",67025900,100
"2015-01-17 00:00:00",34996100,100
"2015-01-18 00:00:00",24061100,73.13270882597885
"2015-01-19 00:00:00",25465800,100
"2015-01-20 00:00:00",19592800,67.25894598083102
"2015-01-21 00:00:00",20690600,100
"2015-01-22 00:00:00",40893900,80.94227697472205
"2015-01-23 00:00:00",25219600,91.51163507977459
"2015-01-24 00:00:00",20361000,69.54582250291183
"2015-01-25 00:00:00",33069300,76.23026776822927
"2015-01-26 00:00:00",81196500,69.00298289298128
"2015-01-27 00:00:00",70619600,100
"2015-01-28 00:00:00",34247900,100
"2015-01-29 00:00:00",43508400,81.02530294819292
"2015-01-30 00:00:00",31829600,96.98971585282243
"2015-01-31 00:00:00",25346300,100
"2015-02-01 00:00:00",24334500,71.81369077130108
"2015-02-02 00:00:00",31246600,92.2103983332448
"2015-02-03 00:00:00",36332300,79.73712336854302
"2015-02-04 00:00:00",33992500,92.09389147320425
"2015-02-05 00:00:00",23692900,75.34232200209877
"2015-02-06 00:00:00",26365500,87.56160580256918
"2015-02-07 00:00:00",21780900,86.9826880453665
